Cs	Cs_prev	Cs_new
6.328162637875014e-08	1.0190000000000002e-10	1.041277203388e-10
6.328162637875014e-08	1.293071262228114e-10	1.315357420984e-10
6.328162637875014e-08	1.6408570060846007e-10	1.663154515874e-10
6.328162637875014e-08	2.0821835524962216e-10	2.104495445372e-10
6.328162637875014e-08	2.642209729555356e-10	2.664539840241e-10
6.328162637875014e-08	3.352861108996612e-10	3.375214282872e-10
6.328162637875014e-08	4.254649996355057e-10	4.277032348501e-10
6.328162637875014e-08	5.398984927503093e-10	5.421404163476e-10
6.328162637875014e-08	6.851101329692824e-10	6.873567139649e-10
6.328162637875014e-08	8.693780416132098e-10	8.716304953846e-10
6.328162637875014e-08	1.1032068318176635e-09	1.10546667743e-09
6.328162637875014e-08	1.399926448005043e-09	1.402195575266e-09
6.328162637875014e-08	1.7764520698217872e-09	1.778732814952e-09
6.328162637875014e-08	2.254248400600789e-09	2.256543626602e-09
6.328162637875014e-08	2.8605533118160644e-09	2.862866484186e-09
6.328162637875014e-08	3.6299306001774235e-09	3.632265838625e-09
6.328162637875014e-08	4.606240375831086e-09	4.608602444169e-09
6.328162637875014e-08	5.845139408147207e-09	5.847533570892e-09
6.328162637875014e-08	7.417253967018842e-09	7.419685579654e-09
6.328162637875014e-08	9.412206034739451e-09	9.414679621703e-09
6.328162637875014e-08	1.1943722411866156e-08	1.19462397782e-08
6.328162637875014e-08	1.5156117973320886e-08	1.515867451007e-08
6.328162637875014e-08	1.9232522667556665e-08	1.923510029254e-08
6.328162637875014e-08	2.4405321257672484e-08	2.440787509193e-08
6.328162637875014e-08	3.096940094577146e-08	3.097183432601e-08
6.328162637875014e-08	3.929896209165579e-08	3.93010798939e-08
6.328162637875014e-08	4.986885035928572e-08	4.987027219387e-08
6.328162637875014e-08	6.328162637875014e-08	6.328162637875e-08
6.328162637875014e-08	8.030191609167633e-08	8.029913128069e-08
6.328162637875014e-08	1.019e-07	1.018919120264e-07
8.030191609167633e-08	0.0	2.822681091697e-12
8.030191609167633e-08	1.0190000000000002e-10	1.047278827177e-10
8.030191609167633e-08	1.293071262228114e-10	1.321364063075e-10
8.030191609167633e-08	1.6408570060846007e-10	1.669167528767e-10
8.030191609167633e-08	2.0821835524962216e-10	2.110516547031e-10
8.030191609167633e-08	2.642209729555356e-10	2.670571213417e-10
8.030191609167633e-08	3.352861108996612e-10	3.381258701777e-10
8.030191609167633e-08	4.254649996355057e-10	4.283093340559e-10
8.030191609167633e-08	5.398984927503093e-10	5.427486216209e-10
8.030191609167633e-08	6.851101329692824e-10	6.879675965827e-10
8.030191609167633e-08	8.693780416132098e-10	8.722447832159e-10
8.030191609167633e-08	1.1032068318176635e-09	1.106085298843e-09
8.030191609167633e-08	1.399926448005043e-09	1.40281971593e-09
8.030191609167633e-08	1.7764520698217872e-09	1.779363991667e-09
8.030191609167633e-08	2.254248400600789e-09	2.257183783771e-09
8.030191609167633e-08	2.8605533118160644e-09	2.863518120734e-09
8.030191609167633e-08	3.6299306001774235e-09	3.632932176208e-09
8.030191609167633e-08	4.606240375831086e-09	4.609287652077e-09
8.030191609167633e-08	5.845139408147207e-09	5.848243069657e-09
8.030191609167633e-08	7.417253967018842e-09	7.420426455219e-09
8.030191609167633e-08	9.412206034739451e-09	9.415461196612e-09
8.030191609167633e-08	1.1943722411866156e-08	1.194707440797e-08
8.030191609167633e-08	1.5156117973320886e-08	1.515957870497e-08
8.030191609167633e-08	1.9232522667556665e-08	1.923609631147e-08
8.030191609167633e-08	2.4405321257672484e-08	2.440899322111e-08
8.030191609167633e-08	3.096940094577146e-08	3.097311614365e-08
8.030191609167633e-08	3.929896209165579e-08	3.930258292961e-08
8.030191609167633e-08	4.986885035928572e-08	4.98720764942e-08
8.030191609167633e-08	6.328162637875014e-08	6.328384351377e-08
8.030191609167633e-08	8.030191609167633e-08	8.030191609168e-08
8.030191609167633e-08	1.019e-07	1.018954765573e-07
1.019e-07	0.0	3.58191413118e-12
1.019e-07	1.0190000000000002e-10	1.054894813243e-10
1.019e-07	1.293071262228114e-10	1.328986417362e-10
1.019e-07	1.6408570060846007e-10	1.676797967599e-10
1.019e-07	2.0821835524962216e-10	2.118157250503e-10
1.019e-07	2.642209729555356e-10	2.678224951439e-10
1.019e-07	3.352861108996612e-10	3.388928994824e-10
1.019e-07	4.254649996355057e-10	4.29078466493e-10
1.019e-07	5.398984927503093e-10	5.43520426657e-10
1.019e-07	6.851101329692824e-10	6.887427991682e-10
1.019e-07	8.693780416132098e-10	8.730243070168e-10
1.019e-07	1.1032068318176635e-09	1.106870321959e-09
1.019e-07	1.399926448005043e-09	1.403611742977e-09
1.019e-07	1.7764520698217872e-09	1.780164947461e-09
1.019e-07	2.254248400600789e-09	2.257996135766e-09
1.019e-07	2.8605533118160644e-09	2.864345040069e-09
1.019e-07	3.6299306001774235e-09	3.633777751172e-09
1.019e-07	4.606240375831086e-09	4.610157173513e-09
1.019e-07	5.845139408147207e-09	5.849143416241e-09
1.019e-07	7.417253967018842e-09	7.421366619048e-09
1.019e-07	9.412206034739451e-09	9.416453008056e-09
1.019e-07	1.1943722411866156e-08	1.19481335463e-08
1.019e-07	1.5156117973320886e-08	1.516072612187e-08
1.019e-07	1.9232522667556665e-08	1.923736025378e-08
1.019e-07	2.4405321257672484e-08	2.441041212252e-08
1.019e-07	3.096940094577146e-08	3.097474276772e-08
1.019e-07	3.929896209165579e-08	3.930449028277e-08
1.019e-07	4.986885035928572e-08	4.987436615778e-08
1.019e-07	6.328162637875014e-08	6.328665707374e-08
1.019e-07	8.030191609167633e-08	8.030545004718e-08
1.019e-07	1.019e-07	1.019e-07
