,time,cs_1mm,cs_5mm,cs_7mm,cs_9mm
288,46080000.0,1.039348420125e-08,1.019467423426e-10,1.019468090039e-10,1.048815414858e-10
289,46240000.0,1.046760644988e-08,1.019467434795e-10,1.019468130505e-10,1.048989086134e-10
290,46400000.0,1.054175635946e-08,1.019467446046e-10,1.019468171449e-10,1.049162792617e-10
291,46560000.0,1.061593152889e-08,1.019467457181e-10,1.019468212884e-10,1.049336531424e-10
292,46720000.0,1.069012958526e-08,1.0194674682e-10,1.019468254824e-10,1.049510299704e-10
293,46880000.0,1.076434818375e-08,1.019467479106e-10,1.019468297283e-10,1.049684094637e-10
294,47040000.0,1.083858500759e-08,1.019467489898e-10,1.019468340273e-10,1.049857913436e-10
295,47200000.0,1.091283776801e-08,1.019467500579e-10,1.019468383809e-10,1.050031753342e-10
296,47360000.0,1.098710420412e-08,1.01946751115e-10,1.019468427903e-10,1.05020561163e-10
297,47520000.0,1.106138208286e-08,1.019467521612e-10,1.019468472571e-10,1.050379485602e-10
298,47680000.0,1.113566919891e-08,1.019467531966e-10,1.019468517827e-10,1.050553372593e-10
299,47840000.0,1.120996337459e-08,1.019467542214e-10,1.019468563684e-10,1.050727269965e-10
300,48000000.0,1.128426245975e-08,1.019467552356e-10,1.019468610156e-10,1.050901175113e-10
301,48160000.0,1.135856433168e-08,1.019467562394e-10,1.01946865726e-10,1.051075085459e-10
302,48320000.0,1.143286689498e-08,1.019467572328e-10,1.019468705008e-10,1.051248998454e-10
303,48480000.0,1.150716808147e-08,1.019467582162e-10,1.019468753416e-10,1.05142291158e-10
304,48640000.0,1.158146585005e-08,1.019467591894e-10,1.019468802498e-10,1.051596822345e-10
305,48800000.0,1.165575818656e-08,1.019467601527e-10,1.01946885227e-10,1.051770728288e-10
306,48960000.0,1.173004310367e-08,1.019467611061e-10,1.019468902747e-10,1.051944626973e-10
307,49120000.0,1.180431864075e-08,1.019467620498e-10,1.019468953945e-10,1.052118515996e-10
308,49280000.0,1.187858286399e-08,1.019467629839e-10,1.019469005877e-10,1.052292392977e-10
309,49440000.0,1.195283386618e-08,1.019467639085e-10,1.019469058562e-10,1.052466255566e-10
310,49600000.0,1.202706976586e-08,1.019467648237e-10,1.019469112013e-10,1.052640101438e-10
311,49760000.0,1.210128870761e-08,1.019467657296e-10,1.019469166247e-10,1.052813928296e-10
312,49920000.0,1.217548886196e-08,1.019467666264e-10,1.019469221279e-10,1.05298773387e-10
313,50080000.0,1.224966842522e-08,1.019467675141e-10,1.019469277127e-10,1.053161515917e-10
314,50240000.0,1.232382561933e-08,1.019467683928e-10,1.019469333807e-10,1.053335272219e-10
315,50400000.0,1.239795869163e-08,1.019467692627e-10,1.019469391334e-10,1.053509000584e-10
316,50560000.0,1.247206591477e-08,1.019467701239e-10,1.019469449726e-10,1.053682698847e-10
317,50720000.0,1.254614558649e-08,1.019467709765e-10,1.019469508999e-10,1.053856364866e-10
318,50880000.0,1.262019602944e-08,1.019467718206e-10,1.01946956917e-10,1.054029996529e-10
319,51040000.0,1.269421559101e-08,1.019467726562e-10,1.019469630257e-10,1.054203591744e-10
320,51200000.0,1.276820264316e-08,1.019467734836e-10,1.019469692275e-10,1.054377148446e-10
321,51360000.0,1.28421555822e-08,1.019467743028e-10,1.019469755244e-10,1.054550664596e-10
322,51520000.0,1.291607282863e-08,1.019467751139e-10,1.019469819179e-10,1.054724138177e-10
323,51680000.0,1.298995282694e-08,1.01946775917e-10,1.0194698841e-10,1.054897567198e-10
324,51840000.0,1.306379404544e-08,1.019467767122e-10,1.019469950023e-10,1.055070949691e-10
325,52000000.0,1.3137594976e-08,1.019467774997e-10,1.019470016967e-10,1.055244283711e-10
326,52160000.0,1.321135413395e-08,1.019467782796e-10,1.01947008495e-10,1.055417567339e-10
327,52320000.0,1.328507005778e-08,1.019467790519e-10,1.01947015399e-10,1.055590798676e-10
328,52480000.0,1.335874130904e-08,1.019467798167e-10,1.019470224105e-10,1.05576397585e-10
329,52640000.0,1.343236647204e-08,1.019467805742e-10,1.019470295313e-10,1.055937097007e-10
330,52800000.0,1.350594415374e-08,1.019467813245e-10,1.019470367635e-10,1.056110160321e-10
331,52960000.0,1.357947298349e-08,1.019467820677e-10,1.019470441088e-10,1.056283163984e-10
332,53120000.0,1.365295161283e-08,1.019467828038e-10,1.019470515691e-10,1.056456106213e-10
333,53280000.0,1.372637871529e-08,1.01946783533e-10,1.019470591464e-10,1.056628985245e-10
334,53440000.0,1.37997529862e-08,1.019467842554e-10,1.019470668425e-10,1.056801799341e-10
335,53600000.0,1.387307314247e-08,1.019467849711e-10,1.019470746595e-10,1.056974546781e-10
336,53760000.0,1.394633792236e-08,1.019467856802e-10,1.019470825993e-10,1.057147225869e-10
337,53920000.0,1.401954608531e-08,1.019467863829e-10,1.019470906639e-10,1.057319834929e-10
338,54080000.0,1.40926964117e-08,1.019467870791e-10,1.019470988552e-10,1.057492372305e-10
339,54240000.0,1.416578770266e-08,1.019467877691e-10,1.019471071753e-10,1.057664836363e-10
340,54400000.0,1.423881877985e-08,1.019467884529e-10,1.019471156261e-10,1.05783722549e-10
341,54560000.0,1.431178848523e-08,1.019467891307e-10,1.019471242098e-10,1.058009538091e-10
342,54720000.0,1.438469568091e-08,1.019467898025e-10,1.019471329284e-10,1.058181772595e-10
343,54880000.0,1.445753924885e-08,1.019467904684e-10,1.019471417839e-10,1.058353927448e-10
344,55040000.0,1.453031809074e-08,1.019467911287e-10,1.019471507784e-10,1.058526001117e-10
345,55200000.0,1.460303112772e-08,1.019467917833e-10,1.019471599141e-10,1.058697992087e-10
346,55360000.0,1.46756773002e-08,1.019467924325e-10,1.01947169193e-10,1.058869898865e-10
347,55520000.0,1.474825556766e-08,1.019467930762e-10,1.019471786173e-10,1.059041719975e-10
348,55680000.0,1.48207649084e-08,1.019467937147e-10,1.01947188189e-10,1.059213453961e-10
349,55840000.0,1.489320431937e-08,1.01946794348e-10,1.019471979105e-10,1.059385099386e-10
350,56000000.0,1.496557281595e-08,1.019467949763e-10,1.019472077838e-10,1.059556654832e-10
351,56160000.0,1.503786943173e-08,1.019467955996e-10,1.019472178111e-10,1.059728118898e-10
352,56320000.0,1.511009321829e-08,1.019467962181e-10,1.019472279947e-10,1.059899490202e-10
353,56480000.0,1.518224324504e-08,1.01946796832e-10,1.019472383368e-10,1.060070767381e-10
354,56640000.0,1.525431859897e-08,1.019467974413e-10,1.019472488396e-10,1.060241949089e-10
355,56800000.0,1.532631838445e-08,1.019467980461e-10,1.019472595053e-10,1.060413033997e-10
356,56960000.0,1.539824172302e-08,1.019467986466e-10,1.019472703362e-10,1.060584020796e-10
357,57120000.0,1.547008775322e-08,1.019467992428e-10,1.019472813347e-10,1.060754908192e-10
358,57280000.0,1.554185563034e-08,1.01946799835e-10,1.019472925029e-10,1.060925694909e-10
359,57440000.0,1.561354452624e-08,1.019468004233e-10,1.019473038433e-10,1.061096379688e-10
360,57600000.0,1.568515362917e-08,1.019468010077e-10,1.019473153581e-10,1.061266961288e-10
361,57760000.0,1.57566821435e-08,1.019468015885e-10,1.019473270497e-10,1.061437438483e-10
362,57920000.0,1.582812928959e-08,1.019468021657e-10,1.019473389205e-10,1.061607810064e-10
363,58080000.0,1.589949430357e-08,1.019468027394e-10,1.019473509728e-10,1.061778074839e-10
364,58240000.0,1.597077643711e-08,1.019468033099e-10,1.01947363209e-10,1.061948231632e-10
365,58400000.0,1.604197495727e-08,1.019468038772e-10,1.019473756316e-10,1.062118279283e-10
366,58560000.0,1.611308914628e-08,1.019468044415e-10,1.019473882428e-10,1.062288216647e-10
367,58720000.0,1.618411830134e-08,1.019468050029e-10,1.019474010453e-10,1.062458042595e-10
368,58880000.0,1.625506173445e-08,1.019468055616e-10,1.019474140414e-10,1.062627756016e-10
369,59040000.0,1.632591877219e-08,1.019468061177e-10,1.019474272336e-10,1.062797355811e-10
370,59200000.0,1.639668875554e-08,1.019468066714e-10,1.019474406244e-10,1.062966840897e-10
371,59360000.0,1.646737103971e-08,1.019468072228e-10,1.019474542162e-10,1.063136210209e-10
372,59520000.0,1.653796499393e-08,1.019468077721e-10,1.019474680116e-10,1.063305462692e-10
373,59680000.0,1.660847000127e-08,1.019468083194e-10,1.019474820132e-10,1.06347459731e-10
374,59840000.0,1.667888545843e-08,1.019468088649e-10,1.019474962234e-10,1.063643613039e-10
375,60000000.0,1.674921077833e-08,1.019468094087e-10,1.019475106448e-10,1.063812508871e-10
376,60160000.0,1.681944544524e-08,1.019468099511e-10,1.019475252799e-10,1.063981283812e-10
377,60320000.0,1.688958883613e-08,1.019468104921e-10,1.019475401315e-10,1.064149936882e-10
378,60480000.0,1.695964039411e-08,1.019468110321e-10,1.01947555202e-10,1.064318467115e-10
379,60640000.0,1.702959958157e-08,1.01946811571e-10,1.019475704941e-10,1.064486873558e-10
380,60800000.0,1.709946587342e-08,1.019468121092e-10,1.019475860104e-10,1.064655155273e-10
381,60960000.0,1.7169238757e-08,1.019468126467e-10,1.019476017536e-10,1.064823311336e-10
382,61120000.0,1.723891773185e-08,1.019468131838e-10,1.019476177262e-10,1.064991340834e-10
383,61280000.0,1.730850230959e-08,1.019468137207e-10,1.019476339311e-10,1.065159242871e-10
384,61440000.0,1.73779920137e-08,1.019468142576e-10,1.019476503709e-10,1.06532701656e-10
385,61600000.0,1.744738637939e-08,1.019468147946e-10,1.019476670482e-10,1.065494661031e-10
386,61760000.0,1.751668495339e-08,1.01946815332e-10,1.019476839659e-10,1.065662175423e-10
387,61920000.0,1.758588729386e-08,1.0194681587e-10,1.019477011265e-10,1.065829558891e-10
388,62080000.0,1.765499297014e-08,1.019468164087e-10,1.01947718533e-10,1.065996810602e-10
389,62240000.0,1.772400156265e-08,1.019468169484e-10,1.01947736188e-10,1.066163929733e-10
390,62400000.0,1.77929126627e-08,1.019468174893e-10,1.019477540944e-10,1.066330915477e-10
391,62560000.0,1.786172587234e-08,1.019468180317e-10,1.019477722548e-10,1.066497767036e-10
392,62720000.0,1.79304408042e-08,1.019468185757e-10,1.019477906722e-10,1.066664483627e-10
393,62880000.0,1.799905708135e-08,1.019468191216e-10,1.019478093493e-10,1.066831064476e-10
394,63040000.0,1.806757433711e-08,1.019468196697e-10,1.019478282889e-10,1.066997508824e-10
395,63200000.0,1.813599221496e-08,1.019468202201e-10,1.01947847494e-10,1.06716381592e-10
396,63360000.0,1.820431036832e-08,1.019468207731e-10,1.019478669673e-10,1.067329985029e-10
397,63520000.0,1.827252846045e-08,1.019468213291e-10,1.019478867118e-10,1.067496015423e-10
398,63680000.0,1.834064616427e-08,1.019468218881e-10,1.019479067303e-10,1.067661906389e-10
399,63840000.0,1.840866316225e-08,1.019468224506e-10,1.019479270258e-10,1.067827657223e-10
400,64000000.0,1.847657914625e-08,1.019468230168e-10,1.019479476011e-10,1.067993267233e-10
401,64160000.0,1.854439381734e-08,1.019468235869e-10,1.019479684592e-10,1.068158735737e-10
402,64320000.0,1.861210688574e-08,1.019468241613e-10,1.01947989603e-10,1.068324062066e-10
403,64480000.0,1.867971807062e-08,1.019468247402e-10,1.019480110354e-10,1.06848924556e-10
404,64640000.0,1.874722709998e-08,1.01946825324e-10,1.019480327596e-10,1.068654285569e-10
405,64800000.0,1.881463371053e-08,1.01946825913e-10,1.019480547783e-10,1.068819181455e-10
406,64960000.0,1.888193764751e-08,1.019468265074e-10,1.019480770947e-10,1.068983932591e-10
407,65120000.0,1.894913866461e-08,1.019468271075e-10,1.019480997117e-10,1.069148538359e-10
408,65280000.0,1.901623652382e-08,1.019468277138e-10,1.019481226324e-10,1.06931299815e-10
409,65440000.0,1.908323099528e-08,1.019468283266e-10,1.019481458598e-10,1.069477311368e-10
410,65600000.0,1.915012185716e-08,1.019468289461e-10,1.019481693969e-10,1.069641477424e-10
411,65760000.0,1.921690889558e-08,1.019468295728e-10,1.019481932469e-10,1.069805495742e-10
412,65920000.0,1.92835919044e-08,1.019468302069e-10,1.019482174127e-10,1.069969365753e-10
413,66080000.0,1.935017068518e-08,1.01946830849e-10,1.019482418975e-10,1.070133086899e-10
414,66240000.0,1.941664504701e-08,1.019468314993e-10,1.019482667043e-10,1.070296658632e-10
415,66400000.0,1.94830148064e-08,1.019468321583e-10,1.019482918363e-10,1.070460080411e-10
416,66560000.0,1.954927978717e-08,1.019468328263e-10,1.019483172967e-10,1.070623351708e-10
417,66720000.0,1.961543982033e-08,1.019468335037e-10,1.019483430885e-10,1.070786472e-10
418,66880000.0,1.968149474396e-08,1.01946834191e-10,1.019483692149e-10,1.070949440777e-10
419,67040000.0,1.97474444031e-08,1.019468348886e-10,1.01948395679e-10,1.071112257537e-10
420,67200000.0,1.981328864964e-08,1.019468355969e-10,1.019484224841e-10,1.071274921784e-10
421,67360000.0,1.987902734219e-08,1.019468363164e-10,1.019484496333e-10,1.071437433035e-10
422,67520000.0,1.994466034619e-08,1.019468370475e-10,1.019484771299e-10,1.071599790814e-10
423,67680000.0,2.001018753417e-08,1.019468377907e-10,1.019485049769e-10,1.071761994653e-10
424,67840000.0,2.007560878442e-08,1.019468385465e-10,1.019485331778e-10,1.071924044092e-10
425,68000000.0,2.014092398136e-08,1.019468393153e-10,1.019485617356e-10,1.072085938683e-10
426,68160000.0,2.020613301563e-08,1.019468400977e-10,1.019485906537e-10,1.072247677981e-10
427,68320000.0,2.027123578395e-08,1.019468408942e-10,1.019486199352e-10,1.072409261555e-10
428,68480000.0,2.033623218906e-08,1.019468417052e-10,1.019486495836e-10,1.072570688977e-10
429,68640000.0,2.04011221396e-08,1.019468425315e-10,1.019486796019e-10,1.072731959831e-10
430,68800000.0,2.046590555e-08,1.019468433734e-10,1.019487099937e-10,1.072893073707e-10
431,68960000.0,2.053058234042e-08,1.019468442315e-10,1.01948740762e-10,1.073054030203e-10
432,69120000.0,2.059515243661e-08,1.019468451065e-10,1.019487719104e-10,1.073214828925e-10
433,69280000.0,2.065961576985e-08,1.01946845999e-10,1.01948803442e-10,1.073375469487e-10
434,69440000.0,2.072397227683e-08,1.019468469094e-10,1.019488353603e-10,1.073535951511e-10
435,69600000.0,2.078822189957e-08,1.019468478385e-10,1.019488676685e-10,1.073696274625e-10
436,69760000.0,2.085236458536e-08,1.019468487869e-10,1.019489003701e-10,1.073856438467e-10
437,69920000.0,2.09164002866e-08,1.019468497553e-10,1.019489334684e-10,1.07401644268e-10
438,70080000.0,2.09803289608e-08,1.019468507442e-10,1.019489669668e-10,1.074176286915e-10
439,70240000.0,2.104415057041e-08,1.019468517545e-10,1.019490008687e-10,1.074335970831e-10
440,70400000.0,2.11078650828e-08,1.019468527867e-10,1.019490351775e-10,1.074495494094e-10
441,70560000.0,2.117147247011e-08,1.019468538416e-10,1.019490698965e-10,1.074654856376e-10
442,70720000.0,2.123497270925e-08,1.019468549199e-10,1.019491050293e-10,1.074814057356e-10
443,70880000.0,2.129836578174e-08,1.019468560224e-10,1.019491405792e-10,1.074973096722e-10
444,71040000.0,2.136165167368e-08,1.019468571498e-10,1.019491765498e-10,1.075131974167e-10
445,71200000.0,2.142483037564e-08,1.019468583029e-10,1.019492129444e-10,1.07529068939e-10
446,71360000.0,2.148790188262e-08,1.019468594825e-10,1.019492497665e-10,1.075449242099e-10
447,71520000.0,2.155086619391e-08,1.019468606894e-10,1.019492870196e-10,1.075607632008e-10
448,71680000.0,2.161372331308e-08,1.019468619246e-10,1.019493247072e-10,1.075765858835e-10
449,71840000.0,2.167647324787e-08,1.019468631887e-10,1.019493628327e-10,1.075923922308e-10
450,72000000.0,2.173911601011e-08,1.019468644827e-10,1.019494013997e-10,1.076081822159e-10
451,72160000.0,2.180165161568e-08,1.019468658075e-10,1.019494404117e-10,1.076239558127e-10
452,72320000.0,2.186408008439e-08,1.019468671641e-10,1.019494798722e-10,1.076397129959e-10
453,72480000.0,2.192640143997e-08,1.019468685532e-10,1.019495197847e-10,1.076554537404e-10
454,72640000.0,2.198861570995e-08,1.01946869976e-10,1.019495601528e-10,1.076711780221e-10
455,72800000.0,2.205072292561e-08,1.019468714334e-10,1.0194960098e-10,1.076868858174e-10
456,72960000.0,2.211272312191e-08,1.019468729263e-10,1.019496422699e-10,1.077025771031e-10
457,73120000.0,2.217461633743e-08,1.019468744558e-10,1.01949684026e-10,1.077182518569e-10
458,73280000.0,2.223640261429e-08,1.01946876023e-10,1.019497262519e-10,1.077339100569e-10
459,73440000.0,2.229808199812e-08,1.01946877629e-10,1.019497689513e-10,1.077495516817e-10
460,73600000.0,2.235965453794e-08,1.019468792747e-10,1.019498121276e-10,1.077651767107e-10
461,73760000.0,2.242112028615e-08,1.019468809614e-10,1.019498557846e-10,1.077807851236e-10
462,73920000.0,2.248247929843e-08,1.019468826902e-10,1.019498999257e-10,1.077963769009e-10
463,74080000.0,2.254373163371e-08,1.019468844622e-10,1.019499445547e-10,1.078119520235e-10
464,74240000.0,2.260487735409e-08,1.019468862786e-10,1.019499896751e-10,1.078275104729e-10
465,74400000.0,2.266591652479e-08,1.019468881408e-10,1.019500352905e-10,1.078430522311e-10
466,74560000.0,2.272684921408e-08,1.019468900498e-10,1.019500814047e-10,1.078585772807e-10
467,74720000.0,2.278767549326e-08,1.019468920071e-10,1.019501280213e-10,1.078740856047e-10
468,74880000.0,2.284839543653e-08,1.019468940139e-10,1.019501751439e-10,1.078895771867e-10
469,75040000.0,2.290900912102e-08,1.019468960715e-10,1.019502227761e-10,1.079050520108e-10
470,75200000.0,2.296951662668e-08,1.019468981813e-10,1.019502709218e-10,1.079205100617e-10
471,75360000.0,2.302991803624e-08,1.019469003447e-10,1.019503195844e-10,1.079359513245e-10
472,75520000.0,2.309021343517e-08,1.019469025631e-10,1.019503687678e-10,1.079513757847e-10
473,75680000.0,2.315040291159e-08,1.019469048379e-10,1.019504184756e-10,1.079667834284e-10
474,75840000.0,2.321048655628e-08,1.019469071707e-10,1.019504687115e-10,1.079821742423e-10
475,76000000.0,2.327046446257e-08,1.01946909563e-10,1.019505194793e-10,1.079975482134e-10
476,76160000.0,2.333033672632e-08,1.019469120163e-10,1.019505707826e-10,1.080129053292e-10
477,76320000.0,2.339010344587e-08,1.019469145321e-10,1.019506226251e-10,1.080282455777e-10
478,76480000.0,2.344976472199e-08,1.019469171122e-10,1.019506750106e-10,1.080435689473e-10
479,76640000.0,2.350932065783e-08,1.019469197581e-10,1.019507279429e-10,1.080588754271e-10
480,76800000.0,2.356877135886e-08,1.019469224716e-10,1.019507814256e-10,1.080741650063e-10
481,76960000.0,2.362811693286e-08,1.019469252543e-10,1.019508354625e-10,1.080894376748e-10
482,77120000.0,2.368735748983e-08,1.01946928108e-10,1.019508900573e-10,1.081046934228e-10
483,77280000.0,2.374649314197e-08,1.019469310346e-10,1.019509452139e-10,1.081199322409e-10
484,77440000.0,2.380552400365e-08,1.019469340358e-10,1.01951000936e-10,1.081351541203e-10
485,77600000.0,2.386445019133e-08,1.019469371134e-10,1.019510572273e-10,1.081503590526e-10
486,77760000.0,2.392327182355e-08,1.019469402695e-10,1.019511140916e-10,1.081655470296e-10
487,77920000.0,2.398198902088e-08,1.019469435059e-10,1.019511715328e-10,1.081807180438e-10
488,78080000.0,2.404060190586e-08,1.019469468247e-10,1.019512295545e-10,1.081958720879e-10
489,78240000.0,2.409911060298e-08,1.019469502279e-10,1.019512881606e-10,1.082110091551e-10
490,78400000.0,2.415751523863e-08,1.019469537175e-10,1.01951347355e-10,1.08226129239e-10
491,78560000.0,2.421581594107e-08,1.019469572956e-10,1.019514071413e-10,1.082412323336e-10
492,78720000.0,2.427401284038e-08,1.019469609644e-10,1.019514675234e-10,1.082563184332e-10
493,78880000.0,2.433210606844e-08,1.019469647262e-10,1.019515285051e-10,1.082713875326e-10
494,79040000.0,2.439009575886e-08,1.01946968583e-10,1.019515900902e-10,1.082864396269e-10
495,79200000.0,2.444798204698e-08,1.019469725373e-10,1.019516522826e-10,1.083014747117e-10
496,79360000.0,2.450576506981e-08,1.019469765914e-10,1.019517150861e-10,1.083164927827e-10
497,79520000.0,2.456344496599e-08,1.019469807475e-10,1.019517785045e-10,1.083314938364e-10
498,79680000.0,2.462102187578e-08,1.019469850081e-10,1.019518425416e-10,1.083464778691e-10
